frame.time_epoch,frame.len,ip.src,ip.dst,modbus.func_code,modbus.reference_num,modbus.read_reference_num,modbus.write_reference_num,modbus.word_cnt,modbus.read_word_cnt,modbus.write_word_cnt,modbus.byte_cnt,modbus.exception_code,modbus.response_time,modbus.request_frame,modbus.regnum16,modbus.regval_uint16,modbus.regval_float,aligned_epoch,aligned_ts,abs_delta_s,second_bin
1679159862.317188,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.317188,2023-03-18 20:17:42.317188025,62.666811975,2023-03-18 20:17:42
1679159862.318507,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.318507,2023-03-18 20:17:42.318506956,62.665493044,2023-03-18 20:17:42
1679159862.318532,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.318532,2023-03-18 20:17:42.318531990,62.66546801,2023-03-18 20:17:42
1679159862.318554,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.318554,2023-03-18 20:17:42.318553925,62.665446075,2023-03-18 20:17:42
1679159862.318631,78,185.175.0.3,185.175.0.4,1.0,13.0,,,,,,,,,,,,,1679170662.318631,2023-03-18 20:17:42.318630934,62.665369066,2023-03-18 20:17:42
1679159862.318647,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.318647,2023-03-18 20:17:42.318646908,62.665353092,2023-03-18 20:17:42
1679159862.319363,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000732,16490.0,,,,1679170662.319363,2023-03-18 20:17:42.319363117,62.664636883,2023-03-18 20:17:42
1679159862.319389,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.319389,2023-03-18 20:17:42.319389105,62.664610895,2023-03-18 20:17:42
1679159862.319491,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.319491,2023-03-18 20:17:42.319490910,62.66450909,2023-03-18 20:17:42
1679159862.339653,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.339653,2023-03-18 20:17:42.339653015,62.644346985,2023-03-18 20:17:42
1679159862.339677,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.339677,2023-03-18 20:17:42.339677095,62.644322905,2023-03-18 20:17:42
1679159862.339698,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.339698,2023-03-18 20:17:42.339698076,62.644301924,2023-03-18 20:17:42
1679159862.339774,78,185.175.0.3,185.175.0.4,2.0,8.0,,,,,,,,,,,,,1679170662.339774,2023-03-18 20:17:42.339773893,62.644226107,2023-03-18 20:17:42
1679159862.33979,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.33979,2023-03-18 20:17:42.339790106,62.644209894,2023-03-18 20:17:42
1679159862.340456,76,185.175.0.4,185.175.0.3,2.0,,,,,,,1.0,,0.000682,16506.0,,,,1679170662.340456,2023-03-18 20:17:42.340456009,62.643543991,2023-03-18 20:17:42
1679159862.340482,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.340482,2023-03-18 20:17:42.340481997,62.643518003,2023-03-18 20:17:42
1679159862.340582,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170662.340582,2023-03-18 20:17:42.340581894,62.643418106,2023-03-18 20:17:42
1679159862.345181,66,185.175.0.4,185.175.0.6,,,,,,,,,,,,,,,1679170662.345181,2023-03-18 20:17:42.345180988,62.638819012,2023-03-18 20:17:42
1679159862.345193,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.345193,2023-03-18 20:17:42.345192909,62.638807091,2023-03-18 20:17:42
1679159862.365187,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.365187,2023-03-18 20:17:42.365186930,62.61881307,2023-03-18 20:17:42
1679159862.385197,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170662.385197,2023-03-18 20:17:42.385196924,62.598803076,2023-03-18 20:17:42
1679159867.345381,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.345381,2023-03-18 20:17:47.345381021,57.638618979,2023-03-18 20:17:47
1679159867.345421,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.345421,2023-03-18 20:17:47.345421076,57.638578924,2023-03-18 20:17:47
1679159867.345448,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.345448,2023-03-18 20:17:47.345448017,57.638551983,2023-03-18 20:17:47
1679159867.345598,78,185.175.0.3,185.175.0.4,3.0,8.0,,,1.0,,,,,,,,,,1679170667.345598,2023-03-18 20:17:47.345597982,57.638402018,2023-03-18 20:17:47
1679159867.345615,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.345615,2023-03-18 20:17:47.345614910,57.63838509,2023-03-18 20:17:47
1679159867.346915,77,185.175.0.4,185.175.0.3,3.0,,,,,,,2.0,,0.001317,16605.0,8.0,11.0,,1679170667.346915,2023-03-18 20:17:47.346915007,57.637084993,2023-03-18 20:17:47
1679159867.346939,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.346939,2023-03-18 20:17:47.346939087,57.637060913,2023-03-18 20:17:47
1679159867.347201,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.347201,2023-03-18 20:17:47.347201109,57.636798891,2023-03-18 20:17:47
1679159867.367409,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.367409,2023-03-18 20:17:47.367408991,57.616591009,2023-03-18 20:17:47
1679159867.367441,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.367441,2023-03-18 20:17:47.367440939,57.616559061,2023-03-18 20:17:47
1679159867.367466,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.367466,2023-03-18 20:17:47.367465973,57.616534027,2023-03-18 20:17:47
1679159867.367554,78,185.175.0.3,185.175.0.4,4.0,8.0,,,1.0,,,,,,,,,,1679170667.367554,2023-03-18 20:17:47.367553949,57.616446051,2023-03-18 20:17:47
1679159867.36757,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.36757,2023-03-18 20:17:47.367569923,57.616430077,2023-03-18 20:17:47
1679159867.368333,77,185.175.0.4,185.175.0.3,4.0,,,,,,,2.0,,0.000779,16613.0,8.0,11432.0,,1679170667.368333,2023-03-18 20:17:47.368333101,57.615666899,2023-03-18 20:17:47
1679159867.368361,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.368361,2023-03-18 20:17:47.368360996,57.615639004,2023-03-18 20:17:47
1679159867.368467,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.368467,2023-03-18 20:17:47.368467093,57.615532907,2023-03-18 20:17:47
1679159867.388919,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.388919,2023-03-18 20:17:47.388919115,57.595080885,2023-03-18 20:17:47
1679159867.388955,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.388955,2023-03-18 20:17:47.388955116,57.595044884,2023-03-18 20:17:47
1679159867.388979,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.388979,2023-03-18 20:17:47.388978958,57.595021042,2023-03-18 20:17:47
1679159867.389074,78,185.175.0.3,185.175.0.4,1.0,14.0,,,,,,,,,,,,,1679170667.389074,2023-03-18 20:17:47.389074087,57.594925913,2023-03-18 20:17:47
1679159867.38909,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.38909,2023-03-18 20:17:47.389090061,57.594909939,2023-03-18 20:17:47
1679159867.389928,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000854,16621.0,,,,1679170667.389928,2023-03-18 20:17:47.389928102,57.594071898,2023-03-18 20:17:47
1679159867.389956,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.389956,2023-03-18 20:17:47.389955997,57.594044003,2023-03-18 20:17:47
1679159867.390071,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.390071,2023-03-18 20:17:47.390070915,57.593929085,2023-03-18 20:17:47
1679159867.393191,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.393191,2023-03-18 20:17:47.393191099,57.590808901,2023-03-18 20:17:47
1679159867.409192,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.409192,2023-03-18 20:17:47.409192085,57.574807915,2023-03-18 20:17:47
1679159867.410272,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.410272,2023-03-18 20:17:47.410271883,57.573728117,2023-03-18 20:17:47
1679159867.410303,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.410303,2023-03-18 20:17:47.410303116,57.573696884,2023-03-18 20:17:47
1679159867.410325,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.410325,2023-03-18 20:17:47.410325050,57.57367495,2023-03-18 20:17:47
1679159867.410411,78,185.175.0.3,185.175.0.4,1.0,13.0,,,,,,,,,,,,,1679170667.410411,2023-03-18 20:17:47.410410881,57.573589119,2023-03-18 20:17:47
1679159867.410427,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.410427,2023-03-18 20:17:47.410427094,57.573572906,2023-03-18 20:17:47
1679159867.411154,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000743,16631.0,,,,1679170667.411154,2023-03-18 20:17:47.411154032,57.572845968,2023-03-18 20:17:47
1679159867.411181,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.411181,2023-03-18 20:17:47.411180973,57.572819027,2023-03-18 20:17:47
1679159867.411287,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.411287,2023-03-18 20:17:47.411287069,57.572712931,2023-03-18 20:17:47
1679159867.431465,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.431465,2023-03-18 20:17:47.431464911,57.552535089,2023-03-18 20:17:47
1679159867.431496,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.431496,2023-03-18 20:17:47.431495905,57.552504095,2023-03-18 20:17:47
1679159867.431518,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.431518,2023-03-18 20:17:47.431518078,57.552481922,2023-03-18 20:17:47
1679159867.431595,78,185.175.0.3,185.175.0.4,2.0,8.0,,,,,,,,,,,,,1679170667.431595,2023-03-18 20:17:47.431595087,57.552404913,2023-03-18 20:17:47
1679159867.431611,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.431611,2023-03-18 20:17:47.431611061,57.552388939,2023-03-18 20:17:47
1679159867.432324,76,185.175.0.4,185.175.0.3,2.0,,,,,,,1.0,,0.000729,16647.0,,,,1679170667.432324,2023-03-18 20:17:47.432323933,57.551676067,2023-03-18 20:17:47
1679159867.432354,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.432354,2023-03-18 20:17:47.432353973,57.551646027,2023-03-18 20:17:47
1679159867.432455,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170667.432455,2023-03-18 20:17:47.432455063,57.551544937,2023-03-18 20:17:47
1679159867.433184,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.433184,2023-03-18 20:17:47.433183908,57.550816092,2023-03-18 20:17:47
1679159867.457187,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.457187,2023-03-18 20:17:47.457186937,57.526813063,2023-03-18 20:17:47
1679159867.477189,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170667.477189,2023-03-18 20:17:47.477189064,57.506810936,2023-03-18 20:17:47
1679159872.437395,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.437395,2023-03-18 20:17:52.437395096,52.546604904,2023-03-18 20:17:52
1679159872.437434,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.437434,2023-03-18 20:17:52.437433958,52.546566042,2023-03-18 20:17:52
1679159872.43746,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.43746,2023-03-18 20:17:52.437459946,52.546540054,2023-03-18 20:17:52
1679159872.437566,78,185.175.0.3,185.175.0.4,3.0,8.0,,,1.0,,,,,,,,,,1679170672.437566,2023-03-18 20:17:52.437566042,52.546433958,2023-03-18 20:17:52
1679159872.437583,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.437583,2023-03-18 20:17:52.437582970,52.54641703,2023-03-18 20:17:52
1679159872.439663,77,185.175.0.4,185.175.0.3,3.0,,,,,,,2.0,,0.002097,16745.0,8.0,11.0,,1679170672.439663,2023-03-18 20:17:52.439662933,52.544337067,2023-03-18 20:17:52
1679159872.439691,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.439691,2023-03-18 20:17:52.439691067,52.544308933,2023-03-18 20:17:52
1679159872.439812,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.439812,2023-03-18 20:17:52.439811945,52.544188055,2023-03-18 20:17:52
1679159872.460015,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.460015,2023-03-18 20:17:52.460015059,52.523984941,2023-03-18 20:17:52
1679159872.460047,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.460047,2023-03-18 20:17:52.460047007,52.523952993,2023-03-18 20:17:52
1679159872.46007,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.46007,2023-03-18 20:17:52.460069895,52.523930105,2023-03-18 20:17:52
1679159872.460158,78,185.175.0.3,185.175.0.4,4.0,8.0,,,1.0,,,,,,,,,,1679170672.460158,2023-03-18 20:17:52.460158110,52.52384189,2023-03-18 20:17:52
1679159872.460174,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.460174,2023-03-18 20:17:52.460174084,52.523825916,2023-03-18 20:17:52
1679159872.461469,77,185.175.0.4,185.175.0.3,4.0,,,,,,,2.0,,0.001311,16753.0,8.0,11432.0,,1679170672.461469,2023-03-18 20:17:52.461468935,52.522531065,2023-03-18 20:17:52
1679159872.461498,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.461498,2023-03-18 20:17:52.461498022,52.522501978,2023-03-18 20:17:52
1679159872.461613,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.461613,2023-03-18 20:17:52.461612940,52.52238706,2023-03-18 20:17:52
1679159872.48223,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.48223,2023-03-18 20:17:52.482229948,52.501770052,2023-03-18 20:17:52
1679159872.482262,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.482262,2023-03-18 20:17:52.482261896,52.501738104,2023-03-18 20:17:52
1679159872.482285,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.482285,2023-03-18 20:17:52.482285023,52.501714977,2023-03-18 20:17:52
1679159872.482373,78,185.175.0.3,185.175.0.4,1.0,14.0,,,,,,,,,,,,,1679170672.482373,2023-03-18 20:17:52.482372999,52.501627001,2023-03-18 20:17:52
1679159872.482389,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.482389,2023-03-18 20:17:52.482388973,52.501611027,2023-03-18 20:17:52
1679159872.483197,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000824,16761.0,,,,1679170672.483197,2023-03-18 20:17:52.483196974,52.500803026,2023-03-18 20:17:52
1679159872.483224,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.483224,2023-03-18 20:17:52.483223915,52.500776085,2023-03-18 20:17:52
1679159872.483342,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.483342,2023-03-18 20:17:52.483341932,52.500658068,2023-03-18 20:17:52
1679159872.485209,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.485209,2023-03-18 20:17:52.485208988,52.498791012,2023-03-18 20:17:52
1679159872.503536,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.503536,2023-03-18 20:17:52.503535986,52.480464014,2023-03-18 20:17:52
1679159872.503568,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.503568,2023-03-18 20:17:52.503567934,52.480432066,2023-03-18 20:17:52
1679159872.503591,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.503591,2023-03-18 20:17:52.503591060,52.48040894,2023-03-18 20:17:52
1679159872.503679,78,185.175.0.3,185.175.0.4,1.0,13.0,,,,,,,,,,,,,1679170672.503679,2023-03-18 20:17:52.503679037,52.480320963,2023-03-18 20:17:52
1679159872.503695,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.503695,2023-03-18 20:17:52.503695011,52.480304989,2023-03-18 20:17:52
1679159872.504469,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.00079,16770.0,,,,1679170672.504469,2023-03-18 20:17:52.504468918,52.479531082,2023-03-18 20:17:52
1679159872.504499,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.504499,2023-03-18 20:17:52.504498958,52.479501042,2023-03-18 20:17:52
1679159872.504614,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.504614,2023-03-18 20:17:52.504614115,52.479385885,2023-03-18 20:17:52
1679159872.50521,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.50521,2023-03-18 20:17:52.505209923,52.478790077,2023-03-18 20:17:52
1679159872.524802,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.524802,2023-03-18 20:17:52.524801969,52.459198031,2023-03-18 20:17:52
1679159872.524833,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.524833,2023-03-18 20:17:52.524832964,52.459167036,2023-03-18 20:17:52
1679159872.524857,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.524857,2023-03-18 20:17:52.524857044,52.459142956,2023-03-18 20:17:52
1679159872.52494,78,185.175.0.3,185.175.0.4,2.0,8.0,,,,,,,,,,,,,1679170672.52494,2023-03-18 20:17:52.524940014,52.459059986,2023-03-18 20:17:52
1679159872.524957,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.524957,2023-03-18 20:17:52.524956942,52.459043058,2023-03-18 20:17:52
1679159872.525893,76,185.175.0.4,185.175.0.3,2.0,,,,,,,1.0,,0.000953,16790.0,,,,1679170672.525893,2023-03-18 20:17:52.525892973,52.458107027,2023-03-18 20:17:52
1679159872.525933,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.525933,2023-03-18 20:17:52.525933027,52.458066973,2023-03-18 20:17:52
1679159872.526042,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170672.526042,2023-03-18 20:17:52.526041985,52.457958015,2023-03-18 20:17:52
1679159872.529205,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.529205,2023-03-18 20:17:52.529205084,52.454794916,2023-03-18 20:17:52
1679159872.549202,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.549202,2023-03-18 20:17:52.549201965,52.434798035,2023-03-18 20:17:52
1679159872.569203,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170672.569203,2023-03-18 20:17:52.569202900,52.4147971,2023-03-18 20:17:52
1679159877.530194,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.530194,2023-03-18 20:17:57.530194044,47.453805956,2023-03-18 20:17:57
1679159877.530235,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.530235,2023-03-18 20:17:57.530235052,47.453764948,2023-03-18 20:17:57
1679159877.530261,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.530261,2023-03-18 20:17:57.530261039,47.453738961,2023-03-18 20:17:57
1679159877.530372,78,185.175.0.3,185.175.0.4,3.0,8.0,,,1.0,,,,,,,,,,1679170677.530372,2023-03-18 20:17:57.530371904,47.453628096,2023-03-18 20:17:57
1679159877.530388,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.530388,2023-03-18 20:17:57.530388117,47.453611883,2023-03-18 20:17:57
1679159877.531483,318,185.175.0.4,185.175.0.6,,,,,,,,,,,,,,,1679170677.531483,2023-03-18 20:17:57.531482935,47.452517065,2023-03-18 20:17:57
1679159877.531637,85,185.175.0.6,185.175.0.4,,,,,,,,,,,,,,,1679170677.531637,2023-03-18 20:17:57.531636953,47.452363047,2023-03-18 20:17:57
1679159877.531656,66,185.175.0.4,185.175.0.6,,,,,,,,,,,,,,,1679170677.531656,2023-03-18 20:17:57.531656027,47.452343973,2023-03-18 20:17:57
1679159877.531945,77,185.175.0.4,185.175.0.3,3.0,,,,,,,2.0,,0.001573,16891.0,8.0,11.0,,1679170677.531945,2023-03-18 20:17:57.531944989,47.452055011,2023-03-18 20:17:57
1679159877.531975,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.531975,2023-03-18 20:17:57.531975031,47.452024969,2023-03-18 20:17:57
1679159877.532092,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.532092,2023-03-18 20:17:57.532092094,47.451907906,2023-03-18 20:17:57
1679159877.552319,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.552319,2023-03-18 20:17:57.552319050,47.43168095,2023-03-18 20:17:57
1679159877.552354,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.552354,2023-03-18 20:17:57.552354097,47.431645903,2023-03-18 20:17:57
1679159877.552377,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.552377,2023-03-18 20:17:57.552376986,47.431623014,2023-03-18 20:17:57
1679159877.552476,78,185.175.0.3,185.175.0.4,4.0,8.0,,,1.0,,,,,,,,,,1679170677.552476,2023-03-18 20:17:57.552475929,47.431524071,2023-03-18 20:17:57
1679159877.552492,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.552492,2023-03-18 20:17:57.552491903,47.431508097,2023-03-18 20:17:57
1679159877.553276,77,185.175.0.4,185.175.0.3,4.0,,,,,,,2.0,,0.0008,16902.0,8.0,11432.0,,1679170677.553276,2023-03-18 20:17:57.553276062,47.430723938,2023-03-18 20:17:57
1679159877.553304,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.553304,2023-03-18 20:17:57.553303957,47.430696043,2023-03-18 20:17:57
1679159877.553412,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.553412,2023-03-18 20:17:57.553411961,47.430588039,2023-03-18 20:17:57
1679159877.553529,319,185.175.0.4,185.175.0.6,,,,,,,,,,,,,,,1679170677.553529,2023-03-18 20:17:57.553529024,47.430470976,2023-03-18 20:17:57
1679159877.553665,85,185.175.0.6,185.175.0.4,,,,,,,,,,,,,,,1679170677.553665,2023-03-18 20:17:57.553664923,47.430335077,2023-03-18 20:17:57
1679159877.573228,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.573228,2023-03-18 20:17:57.573227882,47.410772118,2023-03-18 20:17:57
1679159877.574162,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.574162,2023-03-18 20:17:57.574162006,47.409837994,2023-03-18 20:17:57
1679159877.574202,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.574202,2023-03-18 20:17:57.574202061,47.409797939,2023-03-18 20:17:57
1679159877.574233,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.574233,2023-03-18 20:17:57.574233055,47.409766945,2023-03-18 20:17:57
1679159877.574377,78,185.175.0.3,185.175.0.4,1.0,14.0,,,,,,,,,,,,,1679170677.574377,2023-03-18 20:17:57.574377060,47.40962294,2023-03-18 20:17:57
1679159877.574395,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.574395,2023-03-18 20:17:57.574394941,47.409605059,2023-03-18 20:17:57
1679159877.575272,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000895,16913.0,,,,1679170677.575272,2023-03-18 20:17:57.575272083,47.408727917,2023-03-18 20:17:57
1679159877.575301,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.575301,2023-03-18 20:17:57.575300932,47.408699068,2023-03-18 20:17:57
1679159877.57544,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.57544,2023-03-18 20:17:57.575439930,47.40856007,2023-03-18 20:17:57
1679159877.595766,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.595766,2023-03-18 20:17:57.595766068,47.388233932,2023-03-18 20:17:57
1679159877.595796,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.595796,2023-03-18 20:17:57.595796108,47.388203892,2023-03-18 20:17:57
1679159877.595821,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.595821,2023-03-18 20:17:57.595820904,47.388179096,2023-03-18 20:17:57
1679159877.596046,78,185.175.0.3,185.175.0.4,1.0,13.0,,,,,,,,,,,,,1679170677.596046,2023-03-18 20:17:57.596045971,47.387954029,2023-03-18 20:17:57
1679159877.596063,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.596063,2023-03-18 20:17:57.596062899,47.387937101,2023-03-18 20:17:57
1679159877.596841,76,185.175.0.4,185.175.0.3,1.0,,,,,,,1.0,,0.000795,16921.0,,,,1679170677.596841,2023-03-18 20:17:57.596841097,47.387158903,2023-03-18 20:17:57
1679159877.596868,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.596868,2023-03-18 20:17:57.596868038,47.387131962,2023-03-18 20:17:57
1679159877.596981,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.596981,2023-03-18 20:17:57.596981049,47.387018951,2023-03-18 20:17:57
1679159877.597198,66,185.175.0.4,185.175.0.6,,,,,,,,,,,,,,,1679170677.597198,2023-03-18 20:17:57.597198009,47.386801991,2023-03-18 20:17:57
1679159877.597206,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.597206,2023-03-18 20:17:57.597206116,47.386793884,2023-03-18 20:17:57
1679159877.617175,74,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.617175,2023-03-18 20:17:57.617175102,47.366824898,2023-03-18 20:17:57
1679159877.617201,74,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.617201,2023-03-18 20:17:57.617201090,47.36679891,2023-03-18 20:17:57
1679159877.617237,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.617237,2023-03-18 20:17:57.617237091,47.366762909,2023-03-18 20:17:57
1679159877.617245,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.617245,2023-03-18 20:17:57.617244959,47.366755041,2023-03-18 20:17:57
1679159877.617347,78,185.175.0.3,185.175.0.4,2.0,8.0,,,,,,,,,,,,,1679170677.617347,2023-03-18 20:17:57.617347002,47.366652998,2023-03-18 20:17:57
1679159877.617362,66,185.175.0.4,185.175.0.3,,,,,,,,,,,,,,,1679170677.617362,2023-03-18 20:17:57.617362022,47.366637978,2023-03-18 20:17:57
1679159877.618036,76,185.175.0.4,185.175.0.3,2.0,,,,,,,1.0,,0.000689,16940.0,,,,1679170677.618036,2023-03-18 20:17:57.618036032,47.365963968,2023-03-18 20:17:57
1679159877.618061,66,185.175.0.3,185.175.0.4,,,,,,,,,,,,,,,1679170677.618061,2023-03-18 20:17:57.618061066,47.365938934,2023-03-18 20:17:57
