frame.time_epoch,frame.len,ip.src,ip.dst,modbus.func_code,modbus.reference_num,modbus.read_reference_num,modbus.write_reference_num,modbus.word_cnt,modbus.read_word_cnt,modbus.write_word_cnt,modbus.byte_cnt,modbus.exception_code,modbus.response_time,modbus.request_frame,modbus.regnum16,modbus.regval_uint16,modbus.regval_float,aligned_epoch,aligned_ts,abs_delta_s,second_bin
1679159923.47559,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.47559,2023-03-18 20:18:43.475589991,1.508410009,2023-03-18 20:18:43
1679159923.475615,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.475615,2023-03-18 20:18:43.475615025,1.508384975,2023-03-18 20:18:43
1679159923.475637,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.475637,2023-03-18 20:18:43.475636959,1.508363041,2023-03-18 20:18:43
1679159923.475716,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679170723.475716,2023-03-18 20:18:43.475716114,1.508283886,2023-03-18 20:18:43
1679159923.475732,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.475732,2023-03-18 20:18:43.475732088,1.508267912,2023-03-18 20:18:43
1679159923.47645,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000734,18225.0,,,,1679170723.47645,2023-03-18 20:18:43.476449966,1.507550034,2023-03-18 20:18:43
1679159923.476477,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.476477,2023-03-18 20:18:43.476476908,1.507523092,2023-03-18 20:18:43
1679159923.476617,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.476617,2023-03-18 20:18:43.476617098,1.507382902,2023-03-18 20:18:43
1679159923.477189,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.477189,2023-03-18 20:18:43.477189064,1.506810936,2023-03-18 20:18:43
1679159923.496789,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.496789,2023-03-18 20:18:43.496788979,1.487211021,2023-03-18 20:18:43
1679159923.496814,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.496814,2023-03-18 20:18:43.496814013,1.487185987,2023-03-18 20:18:43
1679159923.496836,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.496836,2023-03-18 20:18:43.496835947,1.487164053,2023-03-18 20:18:43
1679159923.496958,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679170723.496958,2023-03-18 20:18:43.496958017,1.487041983,2023-03-18 20:18:43
1679159923.496974,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.496974,2023-03-18 20:18:43.496973991,1.487026009,2023-03-18 20:18:43
1679159923.497181,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.497181,2023-03-18 20:18:43.497180939,1.486819061,2023-03-18 20:18:43
1679159923.497781,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000823,18235.0,,,,1679170723.497781,2023-03-18 20:18:43.497781038,1.486218962,2023-03-18 20:18:43
1679159923.497807,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.497807,2023-03-18 20:18:43.497807026,1.486192974,2023-03-18 20:18:43
1679159923.497963,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.497963,2023-03-18 20:18:43.497962952,1.486037048,2023-03-18 20:18:43
1679159923.51719,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.51719,2023-03-18 20:18:43.517189980,1.46681002,2023-03-18 20:18:43
1679159923.518129,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.518129,2023-03-18 20:18:43.518129109,1.465870891,2023-03-18 20:18:43
1679159923.518154,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.518154,2023-03-18 20:18:43.518153906,1.465846094,2023-03-18 20:18:43
1679159923.518175,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.518175,2023-03-18 20:18:43.518174887,1.465825113,2023-03-18 20:18:43
1679159923.51825,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679170723.51825,2023-03-18 20:18:43.518249988,1.465750012,2023-03-18 20:18:43
1679159923.518266,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.518266,2023-03-18 20:18:43.518265963,1.465734037,2023-03-18 20:18:43
1679159923.519008,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.000758,18245.0,,,,1679170723.519008,2023-03-18 20:18:43.519007921,1.464992079,2023-03-18 20:18:43
1679159923.519034,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.519034,2023-03-18 20:18:43.519033909,1.464966091,2023-03-18 20:18:43
1679159923.519142,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170723.519142,2023-03-18 20:18:43.519141912,1.464858088,2023-03-18 20:18:43
1679159923.541185,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.541185,2023-03-18 20:18:43.541184902,1.442815098,2023-03-18 20:18:43
1679159923.561216,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170723.561216,2023-03-18 20:18:43.561216116,1.422783884,2023-03-18 20:18:43
1679159928.521374,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.521374,2023-03-18 20:18:48.521373987,3.537373987,2023-03-18 20:18:48
1679159928.521403,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.521403,2023-03-18 20:18:48.521403073,3.537403073,2023-03-18 20:18:48
1679159928.521426,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.521426,2023-03-18 20:18:48.521425962,3.537425962,2023-03-18 20:18:48
1679159928.521525,78,185.175.0.3,185.175.0.8,3.0,8.0,,,1.0,,,,,,,,,,1679170728.521525,2023-03-18 20:18:48.521524906,3.537524906,2023-03-18 20:18:48
1679159928.521541,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.521541,2023-03-18 20:18:48.521541119,3.537541119,2023-03-18 20:18:48
1679159928.522878,77,185.175.0.8,185.175.0.3,3.0,,,,,,,2.0,,0.001353,18339.0,8.0,11.0,,1679170728.522878,2023-03-18 20:18:48.522877932,3.538877932,2023-03-18 20:18:48
1679159928.522905,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.522905,2023-03-18 20:18:48.522905111,3.538905111,2023-03-18 20:18:48
1679159928.52303,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.52303,2023-03-18 20:18:48.523030043,3.539030043,2023-03-18 20:18:48
1679159928.543251,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.543251,2023-03-18 20:18:48.543251038,3.559251038,2023-03-18 20:18:48
1679159928.543277,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.543277,2023-03-18 20:18:48.543277025,3.559277025,2023-03-18 20:18:48
1679159928.5433,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.5433,2023-03-18 20:18:48.543299913,3.559299913,2023-03-18 20:18:48
1679159928.543385,78,185.175.0.3,185.175.0.8,4.0,8.0,,,1.0,,,,,,,,,,1679170728.543385,2023-03-18 20:18:48.543385029,3.559385029,2023-03-18 20:18:48
1679159928.543402,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.543402,2023-03-18 20:18:48.543401957,3.559401957,2023-03-18 20:18:48
1679159928.544223,77,185.175.0.8,185.175.0.3,4.0,,,,,,,2.0,,0.000838,18356.0,8.0,11521.0,,1679170728.544223,2023-03-18 20:18:48.544223070,3.56022307,2023-03-18 20:18:48
1679159928.544249,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.544249,2023-03-18 20:18:48.544249058,3.560249058,2023-03-18 20:18:48
1679159928.544377,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.544377,2023-03-18 20:18:48.544377089,3.560377089,2023-03-18 20:18:48
1679159928.564861,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.564861,2023-03-18 20:18:48.564861059,3.580861059,2023-03-18 20:18:48
1679159928.56489,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.56489,2023-03-18 20:18:48.564889908,3.580889908,2023-03-18 20:18:48
1679159928.564913,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.564913,2023-03-18 20:18:48.564913034,3.580913034,2023-03-18 20:18:48
1679159928.565006,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679170728.565006,2023-03-18 20:18:48.565006018,3.581006018,2023-03-18 20:18:48
1679159928.565023,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.565023,2023-03-18 20:18:48.565022945,3.581022945,2023-03-18 20:18:48
1679159928.565238,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.565238,2023-03-18 20:18:48.565237999,3.581237999,2023-03-18 20:18:48
1679159928.56613,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.001124,18364.0,,,,1679170728.56613,2023-03-18 20:18:48.566129923,3.582129923,2023-03-18 20:18:48
1679159928.566156,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.566156,2023-03-18 20:18:48.566155910,3.58215591,2023-03-18 20:18:48
1679159928.566275,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.566275,2023-03-18 20:18:48.566274881,3.582274881,2023-03-18 20:18:48
1679159928.585193,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.585193,2023-03-18 20:18:48.585192919,3.601192919,2023-03-18 20:18:48
1679159928.586491,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.586491,2023-03-18 20:18:48.586491108,3.602491108,2023-03-18 20:18:48
1679159928.586518,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.586518,2023-03-18 20:18:48.586518049,3.602518049,2023-03-18 20:18:48
1679159928.586541,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.586541,2023-03-18 20:18:48.586540937,3.602540937,2023-03-18 20:18:48
1679159928.58709,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679170728.58709,2023-03-18 20:18:48.587090015,3.603090015,2023-03-18 20:18:48
1679159928.587107,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.587107,2023-03-18 20:18:48.587106943,3.603106943,2023-03-18 20:18:48
1679159928.587455,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000365,18376.0,,,,1679170728.587455,2023-03-18 20:18:48.587455034,3.603455034,2023-03-18 20:18:48
1679159928.587477,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.587477,2023-03-18 20:18:48.587476969,3.603476969,2023-03-18 20:18:48
1679159928.5876,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.5876,2023-03-18 20:18:48.587599993,3.603599993,2023-03-18 20:18:48
1679159928.607774,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.607774,2023-03-18 20:18:48.607774019,3.623774019,2023-03-18 20:18:48
1679159928.607799,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.607799,2023-03-18 20:18:48.607799053,3.623799053,2023-03-18 20:18:48
1679159928.607822,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.607822,2023-03-18 20:18:48.607821941,3.623821941,2023-03-18 20:18:48
1679159928.608151,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679170728.608151,2023-03-18 20:18:48.608150959,3.624150959,2023-03-18 20:18:48
1679159928.608169,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.608169,2023-03-18 20:18:48.608169079,3.624169079,2023-03-18 20:18:48
1679159928.608623,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.000472,18384.0,,,,1679170728.608623,2023-03-18 20:18:48.608623028,3.624623028,2023-03-18 20:18:48
1679159928.60865,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.60865,2023-03-18 20:18:48.608649969,3.624649969,2023-03-18 20:18:48
1679159928.608752,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170728.608752,2023-03-18 20:18:48.608752012,3.624752012,2023-03-18 20:18:48
1679159928.609187,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.609187,2023-03-18 20:18:48.609186888,3.625186888,2023-03-18 20:18:48
1679159928.629187,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.629187,2023-03-18 20:18:48.629187107,3.645187107,2023-03-18 20:18:48
1679159928.649189,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170728.649189,2023-03-18 20:18:48.649188995,3.665188995,2023-03-18 20:18:48
1679159933.613518,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.613518,2023-03-18 20:18:53.613518000,8.629518,2023-03-18 20:18:53
1679159933.613568,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.613568,2023-03-18 20:18:53.613568068,8.629568068,2023-03-18 20:18:53
1679159933.613604,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.613604,2023-03-18 20:18:53.613604069,8.629604069,2023-03-18 20:18:53
1679159933.613783,78,185.175.0.3,185.175.0.8,3.0,8.0,,,1.0,,,,,,,,,,1679170733.613783,2023-03-18 20:18:53.613782883,8.629782883,2023-03-18 20:18:53
1679159933.613811,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.613811,2023-03-18 20:18:53.613811016,8.629811016,2023-03-18 20:18:53
1679159933.615696,77,185.175.0.8,185.175.0.3,3.0,,,,,,,2.0,,0.001913,18479.0,8.0,11.0,,1679170733.615696,2023-03-18 20:18:53.615695953,8.631695953,2023-03-18 20:18:53
1679159933.615723,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.615723,2023-03-18 20:18:53.615722895,8.631722895,2023-03-18 20:18:53
1679159933.616007,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.616007,2023-03-18 20:18:53.616007090,8.63200709,2023-03-18 20:18:53
1679159933.636334,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.636334,2023-03-18 20:18:53.636333942,8.652333942,2023-03-18 20:18:53
1679159933.636377,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.636377,2023-03-18 20:18:53.636377096,8.652377096,2023-03-18 20:18:53
1679159933.636412,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.636412,2023-03-18 20:18:53.636411905,8.652411905,2023-03-18 20:18:53
1679159933.636559,78,185.175.0.3,185.175.0.8,4.0,8.0,,,1.0,,,,,,,,,,1679170733.636559,2023-03-18 20:18:53.636559010,8.65255901,2023-03-18 20:18:53
1679159933.636585,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.636585,2023-03-18 20:18:53.636584997,8.652584997,2023-03-18 20:18:53
1679159933.637664,77,185.175.0.8,185.175.0.3,4.0,,,,,,,2.0,,0.001105,18495.0,8.0,11521.0,,1679170733.637664,2023-03-18 20:18:53.637664080,8.65366408,2023-03-18 20:18:53
1679159933.637686,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.637686,2023-03-18 20:18:53.637686014,8.653686014,2023-03-18 20:18:53
1679159933.637926,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.637926,2023-03-18 20:18:53.637926102,8.653926102,2023-03-18 20:18:53
1679159933.657234,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.657234,2023-03-18 20:18:53.657233953,8.673233953,2023-03-18 20:18:53
1679159933.658876,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.658876,2023-03-18 20:18:53.658875942,8.674875942,2023-03-18 20:18:53
1679159933.658918,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.658918,2023-03-18 20:18:53.658917904,8.674917904,2023-03-18 20:18:53
1679159933.658954,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.658954,2023-03-18 20:18:53.658953905,8.674953905,2023-03-18 20:18:53
1679159933.659116,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679170733.659116,2023-03-18 20:18:53.659116030,8.67511603,2023-03-18 20:18:53
1679159933.659142,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.659142,2023-03-18 20:18:53.659142017,8.675142017,2023-03-18 20:18:53
1679159933.660085,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000969,18506.0,,,,1679170733.660085,2023-03-18 20:18:53.660084963,8.676084963,2023-03-18 20:18:53
1679159933.660108,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.660108,2023-03-18 20:18:53.660108089,8.676108089,2023-03-18 20:18:53
1679159933.660343,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.660343,2023-03-18 20:18:53.660342932,8.676342932,2023-03-18 20:18:53
1679159933.680688,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.680688,2023-03-18 20:18:53.680687904,8.696687904,2023-03-18 20:18:53
1679159933.680733,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.680733,2023-03-18 20:18:53.680732965,8.696732965,2023-03-18 20:18:53
1679159933.680771,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.680771,2023-03-18 20:18:53.680771112,8.696771112,2023-03-18 20:18:53
1679159933.680922,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679170733.680922,2023-03-18 20:18:53.680922031,8.696922031,2023-03-18 20:18:53
1679159933.680949,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.680949,2023-03-18 20:18:53.680948973,8.696948973,2023-03-18 20:18:53
1679159933.681202,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.681202,2023-03-18 20:18:53.681201935,8.697201935,2023-03-18 20:18:53
1679159933.681998,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.001076,18514.0,,,,1679170733.681998,2023-03-18 20:18:53.681998014,8.697998014,2023-03-18 20:18:53
1679159933.682021,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.682021,2023-03-18 20:18:53.682020903,8.698020903,2023-03-18 20:18:53
1679159933.682259,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.682259,2023-03-18 20:18:53.682259083,8.698259083,2023-03-18 20:18:53
1679159933.701247,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.701247,2023-03-18 20:18:53.701246977,8.717246977,2023-03-18 20:18:53
1679159933.702678,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.702678,2023-03-18 20:18:53.702677965,8.718677965,2023-03-18 20:18:53
1679159933.70273,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.70273,2023-03-18 20:18:53.702729940,8.71872994,2023-03-18 20:18:53
1679159933.702769,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.702769,2023-03-18 20:18:53.702769041,8.718769041,2023-03-18 20:18:53
1679159933.703611,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679170733.703611,2023-03-18 20:18:53.703610897,8.719610897,2023-03-18 20:18:53
1679159933.703639,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.703639,2023-03-18 20:18:53.703639030,8.71963903,2023-03-18 20:18:53
1679159933.704019,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.000408,18525.0,,,,1679170733.704019,2023-03-18 20:18:53.704019070,8.72001907,2023-03-18 20:18:53
1679159933.704043,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.704043,2023-03-18 20:18:53.704042912,8.720042912,2023-03-18 20:18:53
1679159933.704262,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170733.704262,2023-03-18 20:18:53.704262018,8.720262018,2023-03-18 20:18:53
1679159933.725214,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.725214,2023-03-18 20:18:53.725214005,8.741214005,2023-03-18 20:18:53
1679159933.745226,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170733.745226,2023-03-18 20:18:53.745225906,8.761225906,2023-03-18 20:18:53
1679159938.709461,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.709461,2023-03-18 20:18:58.709460974,13.725460974,2023-03-18 20:18:58
1679159938.709492,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.709492,2023-03-18 20:18:58.709491968,13.725491968,2023-03-18 20:18:58
1679159938.709516,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.709516,2023-03-18 20:18:58.709516048,13.725516048,2023-03-18 20:18:58
1679159938.709615,78,185.175.0.3,185.175.0.8,3.0,8.0,,,1.0,,,,,,,,,,1679170738.709615,2023-03-18 20:18:58.709614992,13.725614992,2023-03-18 20:18:58
1679159938.709632,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.709632,2023-03-18 20:18:58.709631920,13.72563192,2023-03-18 20:18:58
1679159938.711333,77,185.175.0.8,185.175.0.3,3.0,,,,,,,2.0,,0.001718,18616.0,8.0,11.0,,1679170738.711333,2023-03-18 20:18:58.711333036,13.727333036,2023-03-18 20:18:58
1679159938.711356,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.711356,2023-03-18 20:18:58.711355925,13.727355925,2023-03-18 20:18:58
1679159938.71194,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.71194,2023-03-18 20:18:58.711940050,13.72794005,2023-03-18 20:18:58
1679159938.732388,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.732388,2023-03-18 20:18:58.732388020,13.74838802,2023-03-18 20:18:58
1679159938.73242,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.73242,2023-03-18 20:18:58.732419968,13.748419968,2023-03-18 20:18:58
1679159938.732444,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.732444,2023-03-18 20:18:58.732444048,13.748444048,2023-03-18 20:18:58
1679159938.73255,78,185.175.0.3,185.175.0.8,4.0,8.0,,,1.0,,,,,,,,,,1679170738.73255,2023-03-18 20:18:58.732549906,13.748549906,2023-03-18 20:18:58
1679159938.732567,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.732567,2023-03-18 20:18:58.732567072,13.748567072,2023-03-18 20:18:58
1679159938.733764,77,185.175.0.8,185.175.0.3,4.0,,,,,,,2.0,,0.001214,18628.0,8.0,11521.0,,1679170738.733764,2023-03-18 20:18:58.733763933,13.749763933,2023-03-18 20:18:58
1679159938.733787,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.733787,2023-03-18 20:18:58.733787060,13.74978706,2023-03-18 20:18:58
1679159938.734351,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.734351,2023-03-18 20:18:58.734350920,13.75035092,2023-03-18 20:18:58
1679159938.753201,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.753201,2023-03-18 20:18:58.753201008,13.769201008,2023-03-18 20:18:58
1679159938.755011,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.755011,2023-03-18 20:18:58.755011082,13.771011082,2023-03-18 20:18:58
1679159938.755041,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.755041,2023-03-18 20:18:58.755040884,13.771040884,2023-03-18 20:18:58
1679159938.755064,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.755064,2023-03-18 20:18:58.755064011,13.771064011,2023-03-18 20:18:58
1679159938.755535,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679170738.755535,2023-03-18 20:18:58.755534887,13.771534887,2023-03-18 20:18:58
1679159938.755552,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.755552,2023-03-18 20:18:58.755552053,13.771552053,2023-03-18 20:18:58
1679159938.756084,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000549,18645.0,,,,1679170738.756084,2023-03-18 20:18:58.756083965,13.772083965,2023-03-18 20:18:58
1679159938.756108,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.756108,2023-03-18 20:18:58.756108046,13.772108046,2023-03-18 20:18:58
1679159938.756264,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.756264,2023-03-18 20:18:58.756263971,13.772263971,2023-03-18 20:18:58
1679159938.776701,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.776701,2023-03-18 20:18:58.776700974,13.792700974,2023-03-18 20:18:58
1679159938.776731,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.776731,2023-03-18 20:18:58.776731014,13.792731014,2023-03-18 20:18:58
1679159938.776756,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.776756,2023-03-18 20:18:58.776756048,13.792756048,2023-03-18 20:18:58
1679159938.776859,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679170738.776859,2023-03-18 20:18:58.776859045,13.792859045,2023-03-18 20:18:58
1679159938.776875,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.776875,2023-03-18 20:18:58.776875019,13.792875019,2023-03-18 20:18:58
1679159938.777183,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.777183,2023-03-18 20:18:58.777183056,13.793183056,2023-03-18 20:18:58
1679159938.781667,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.004808,18654.0,,,,1679170738.781667,2023-03-18 20:18:58.781666994,13.797666994,2023-03-18 20:18:58
1679159938.781692,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.781692,2023-03-18 20:18:58.781692028,13.797692028,2023-03-18 20:18:58
1679159938.782165,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.782165,2023-03-18 20:18:58.782165051,13.798165051,2023-03-18 20:18:58
1679159938.797205,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.797205,2023-03-18 20:18:58.797204971,13.813204971,2023-03-18 20:18:58
1679159938.802601,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.802601,2023-03-18 20:18:58.802601099,13.818601099,2023-03-18 20:18:58
1679159938.802632,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.802632,2023-03-18 20:18:58.802632093,13.818632093,2023-03-18 20:18:58
1679159938.802657,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.802657,2023-03-18 20:18:58.802656889,13.818656889,2023-03-18 20:18:58
1679159938.802763,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679170738.802763,2023-03-18 20:18:58.802762985,13.818762985,2023-03-18 20:18:58
1679159938.802779,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.802779,2023-03-18 20:18:58.802778959,13.818778959,2023-03-18 20:18:58
